店舗:,広島県アジアン
日付,時間,出勤数,待機
2023-05-16,07:13,6,3
2023-05-16,08:13,6,3
2023-05-16,10:15,6,4
2023-05-16,11:33,6,6
2023-05-16,12:15,6,5
2023-05-16,13:17,6,6
2023-05-16,14:13,6,6
2023-05-16,15:18,7,4
2023-05-16,16:13,7,6
2023-05-16,17:18,7,5
2023-05-16,18:14,8,4
2023-05-16,19:15,8,5
2023-05-16,20:11,8,3
2023-05-16,21:31,7,6
2023-05-16,22:17,7,7
2023-05-16,23:13,6,6
2023-05-17,00:14,1,1
2023-05-17,01:18,8,1
2023-05-17,02:12,8,1
2023-05-17,03:17,8,1
2023-05-17,04:11,8,1
2023-05-17,05:15,8,1
2023-05-17,06:12,8,2
2023-05-17,07:13,8,1
2023-05-17,08:13,8,1
2023-05-17,10:16,8,3
2023-05-17,11:32,8,3
2023-05-17,12:15,8,3
2023-05-17,13:17,8,4
2023-05-17,14:13,8,3
2023-05-17,15:18,8,5
2023-05-17,16:13,8,4
2023-05-17,17:18,8,4
2023-05-17,18:14,8,7
2023-05-17,19:15,7,6
2023-05-17,20:11,7,7
2023-05-17,21:28,6,6
2023-05-17,22:17,6,6
2023-05-17,23:13,6,6
2023-05-18,00:14,7,1
2023-05-18,01:18,7,1
2023-05-18,02:12,7,1
2023-05-18,03:17,7,1
2023-05-18,04:11,7,1
2023-05-18,05:14,7,1
2023-05-18,06:12,7,1
2023-05-18,07:13,7,1
2023-05-18,08:13,7,1
2023-05-18,10:14,7,4
2023-05-18,11:31,7,4
2023-05-18,12:15,7,4
2023-05-18,13:17,7,1
2023-05-18,14:13,7,5
2023-05-18,15:19,7,5
2023-05-18,16:13,7,5
2023-05-18,17:17,6,5
2023-05-18,18:13,7,7
2023-05-18,19:14,7,6
2023-05-18,20:11,7,3
2023-05-18,21:29,7,6
2023-05-18,22:17,7,5
2023-05-18,23:13,7,7
2023-05-19,00:14,10,1
2023-05-19,01:18,10,1
2023-05-19,02:12,10,1
2023-05-19,03:17,10,1
2023-05-19,04:11,10,1
2023-05-19,05:15,10,1
2023-05-19,06:12,10,2
2023-05-19,07:13,10,2
2023-05-19,08:14,10,2
2023-05-19,10:15,10,3
2023-05-19,11:32,10,4
2023-05-19,12:15,10,2
2023-05-19,13:17,10,4
2023-05-19,14:13,10,5
2023-05-19,15:18,9,5
2023-05-19,16:12,9,6
2023-05-19,17:17,9,6
2023-05-19,18:13,8,6
2023-05-19,19:15,8,7
2023-05-19,20:11,7,4
2023-05-19,21:27,5,5
2023-05-19,22:17,5,5
2023-05-19,23:12,4,4
2023-05-20,00:14,1,1
2023-05-20,01:18,9,1
