店舗:, 愛知県デリバリー彼女
日付,時間,出勤数,待機
2023-05-16,07:13,1,1
2023-05-16,08:13,1,1
2023-05-16,10:15,13,1
2023-05-16,11:33,13,3
2023-05-16,12:15,13,3
2023-05-16,13:17,13,3
2023-05-16,14:13,14,3
2023-05-16,15:18,14,9
2023-05-16,16:13,13,6
2023-05-16,17:18,13,4
2023-05-16,18:14,13,7
2023-05-16,19:15,12,5
2023-05-16,20:11,11,6
2023-05-16,21:31,11,3
2023-05-16,22:17,11,3
2023-05-16,23:13,11,3
2023-05-17,00:14,11,8
2023-05-17,01:18,8,3
2023-05-17,02:12,7,7
2023-05-17,03:17,7,5
2023-05-17,04:11,3,3
2023-05-17,05:15,3,3
2023-05-17,06:12,1,1
2023-05-17,07:13,1,1
2023-05-17,08:13,1,1
2023-05-17,10:16,15,1
2023-05-17,11:32,16,3
2023-05-17,12:15,16,3
2023-05-17,13:17,15,2
2023-05-17,14:13,14,2
2023-05-17,15:18,15,8
2023-05-17,16:13,12,6
2023-05-17,17:18,11,7
2023-05-17,18:14,12,8
2023-05-17,19:15,11,7
2023-05-17,20:11,11,7
2023-05-17,21:28,11,10
2023-05-17,22:17,11,7
2023-05-17,23:13,11,6
2023-05-18,00:14,11,2
2023-05-18,01:18,9,5
2023-05-18,02:12,7,4
2023-05-18,03:17,6,4
2023-05-18,04:11,4,4
2023-05-18,05:14,1,1
2023-05-18,06:12,21,1
2023-05-18,07:13,21,1
2023-05-18,08:13,21,1
2023-05-18,10:14,20,1
2023-05-18,11:31,20,1
2023-05-18,12:15,19,3
2023-05-18,13:17,18,3
2023-05-18,14:13,17,2
2023-05-18,15:19,17,8
2023-05-18,16:13,18,7
2023-05-18,17:17,18,8
2023-05-18,18:13,18,11
2023-05-18,19:14,18,10
2023-05-18,20:11,17,10
2023-05-18,21:29,16,9
2023-05-18,22:17,16,7
2023-05-18,23:13,16,5
2023-05-19,00:14,15,4
2023-05-19,01:18,13,8
2023-05-19,02:12,11,7
2023-05-19,03:17,8,3
2023-05-19,04:11,5,3
2023-05-19,05:15,1,1
2023-05-19,06:12,21,1
2023-05-19,07:13,21,1
2023-05-19,08:14,21,1
2023-05-19,10:15,21,1
2023-05-19,11:32,20,2
2023-05-19,12:15,19,2
2023-05-19,13:17,19,2
2023-05-19,14:13,19,4
2023-05-19,15:18,20,4
2023-05-19,16:12,20,7
2023-05-19,17:17,20,7
2023-05-19,18:13,19,7
2023-05-19,19:15,18,9
2023-05-19,20:11,16,8
2023-05-19,21:27,15,9
2023-05-19,22:17,15,5
2023-05-19,23:12,15,6
2023-05-20,00:14,14,8
2023-05-20,01:18,13,8
2023-05-20,02:12,11,9
2023-05-20,03:17,8,7
2023-05-20,04:11,5,5
2023-05-20,05:14,4,3
2023-05-20,06:12,1,1
2023-05-20,07:13,1,1
2023-05-20,08:14,19,1
2023-05-20,10:12,18,1
2023-05-20,11:29,18,2
2023-05-20,12:14,18,2
2023-05-20,13:16,17,2
2023-05-20,14:13,16,3
2023-05-20,15:17,15,5
2023-05-20,16:12,15,5
2023-05-20,17:16,13,7
2023-05-20,18:12,13,7
2023-05-20,19:14,13,9
2023-05-20,20:11,13,8
2023-05-20,21:26,12,4
2023-05-20,22:15,12,3
2023-05-20,23:12,10,1
2023-05-21,00:13,8,4
2023-05-21,01:17,8,4
2023-05-21,02:11,5,3
2023-05-21,03:16,3,2
2023-05-21,04:10,1,1
2023-05-21,06:11,1,1
2023-05-21,07:12,1,1
2023-05-21,08:13,18,1
2023-05-21,10:20,18,2
2023-05-21,11:36,18,3
