店舗:,愛媛県バーニング
日付,時間,出勤数,待機
2023-05-16,07:13,8,1
2023-05-16,08:13,8,1
2023-05-16,10:15,8,1
2023-05-16,11:33,12,5
2023-05-16,12:15,12,5
2023-05-16,13:17,12,6
2023-05-16,14:13,12,5
2023-05-16,15:18,12,4
2023-05-16,16:13,12,3
2023-05-16,17:18,12,6
2023-05-16,18:14,12,5
2023-05-16,19:15,12,5
2023-05-16,20:11,9,4
2023-05-16,21:31,9,5
2023-05-16,22:17,8,4
2023-05-16,23:13,6,6
2023-05-17,00:14,9,1
2023-05-17,01:18,9,1
2023-05-17,02:12,8,1
2023-05-17,03:17,8,1
2023-05-17,04:11,8,1
2023-05-17,05:15,8,1
2023-05-17,06:12,8,1
2023-05-17,07:13,8,1
2023-05-17,08:13,8,1
2023-05-17,10:16,8,1
2023-05-17,11:32,12,6
2023-05-17,12:15,12,5
2023-05-17,13:17,12,1
