店舗:,福岡県オーシャン
日付,時間,出勤数,待機
2023-05-16,07:13,1,1
2023-05-16,08:13,1,1
2023-05-16,10:15,1,1
2023-05-16,11:33,3,3
2023-05-16,12:15,10,3
2023-05-16,13:17,10,3
2023-05-16,14:13,9,4
2023-05-16,15:18,9,3
2023-05-16,16:13,9,4
2023-05-16,17:18,9,6
2023-05-16,18:14,8,6
2023-05-16,19:15,6,5
2023-05-16,20:11,5,4
2023-05-16,21:31,4,4
2023-05-16,22:17,4,3
2023-05-16,23:13,4,4
2023-05-17,00:14,4,4
2023-05-17,01:18,3,3
2023-05-17,02:12,3,3
2023-05-17,03:17,1,1
2023-05-17,04:11,1,1
2023-05-17,05:15,1,1
2023-05-17,06:12,1,1
2023-05-17,07:13,1,1
2023-05-17,08:13,1,1
2023-05-17,10:16,1,1
2023-05-17,11:32,5,5
2023-05-17,12:15,5,4
