店舗:,高崎GERAL
日付,時間,出勤数,待機
2023-04-10,03:16,0,0
2023-04-10,04:10,0,0
2023-04-10,05:14,0,0
2023-04-10,06:11,0,0
2023-04-10,07:12,0,0
2023-04-10,08:13,0,0
2023-04-10,10:11,12,0
2023-04-10,11:28,12,1
2023-04-10,13:17,12,7
2023-04-10,14:14,12,3
2023-04-10,17:18,11,3
2023-04-10,19:15,11,6
2023-04-10,20:11,11,6
2023-04-10,21:28,10,6
2023-04-10,23:12,8,1
2023-04-11,00:13,3,3
2023-04-11,02:12,0,0
2023-04-11,03:18,0,0
2023-04-11,05:15,0,0
2023-04-11,06:12,0,0
2023-04-11,07:13,0,0
2023-04-11,08:14,0,0
2023-04-11,10:12,17,0
2023-04-11,11:30,20,1
2023-04-11,13:17,20,9
2023-04-11,15:19,18,3
2023-04-11,16:14,18,8
2023-04-11,17:19,18,13
2023-04-11,19:16,18,11
2023-04-11,20:12,18,16
2023-04-11,21:29,18,13
2023-04-11,22:18,18,10
2023-04-12,10:12,28,0
2023-04-12,11:30,28,5
2023-04-12,12:15,28,6
2023-04-12,13:17,28,17
2023-04-12,14:13,25,8
2023-04-12,15:19,25,15
2023-04-12,16:13,25,15
2023-04-12,17:18,25,13
2023-04-12,19:15,20,11
2023-04-12,22:18,18,3
2023-04-14,00:15,12,7
2023-04-14,01:18,0,0
2023-04-14,02:12,0,0
2023-04-14,03:18,0,0
2023-04-14,04:11,2,0
2023-04-14,05:15,0,0
2023-04-14,06:12,0,0
2023-04-14,07:13,0,0
2023-04-14,08:14,0,0
2023-04-14,10:13,22,0
2023-04-14,11:29,21,0
2023-04-14,12:15,21,1
2023-04-14,13:17,21,8
2023-04-14,14:13,20,5
2023-04-14,15:19,21,14
2023-04-14,16:13,21,7
2023-04-14,17:18,21,10
2023-04-14,18:14,21,17
2023-04-14,19:15,22,15
2023-04-14,20:12,20,6
2023-04-14,21:28,19,4
2023-04-14,22:18,19,2
2023-04-14,23:13,19,12
2023-04-15,00:15,11,10
2023-04-15,01:19,0,0
2023-04-15,02:11,0,0
2023-04-15,03:17,0,0
2023-04-15,04:11,0,0
2023-04-15,05:15,0,0
2023-04-15,06:12,0,0
2023-04-15,07:13,0,0
2023-04-15,08:14,0,0
2023-04-15,10:15,24,0
2023-04-15,11:30,24,0
2023-04-15,12:15,24,0
2023-04-15,13:17,24,12
2023-04-15,14:13,23,11
2023-04-15,15:17,22,16
2023-04-15,16:12,22,13
2023-04-15,17:17,21,17
2023-04-15,18:13,21,17
2023-04-15,19:14,22,14
2023-04-15,20:11,22,11
2023-04-15,21:26,19,16
2023-04-15,22:15,18,13
2023-04-15,23:12,16,14
2023-04-16,00:13,11,9
2023-04-16,01:18,0,0
2023-04-16,02:12,0,0
2023-04-16,03:17,0,0
2023-04-16,04:11,0,0
2023-04-16,05:14,0,0
2023-04-16,06:12,0,0
2023-04-16,07:13,0,0
2023-04-16,08:13,0,0
2023-04-16,10:17,21,0
2023-04-16,11:34,20,1
2023-04-16,12:15,20,1
2023-04-16,13:17,20,11
2023-04-16,14:13,20,13
2023-04-16,15:18,20,12
2023-04-16,16:12,19,11
2023-04-16,17:17,18,9
2023-04-16,18:13,17,8
2023-04-16,19:14,17,11
2023-04-16,20:11,17,11
2023-04-16,21:26,15,7
2023-04-16,22:16,17,8
2023-04-17,00:13,52,43
2023-04-17,01:18,46,33
2023-04-17,02:12,43,31
2023-04-17,03:17,32,32
2023-04-17,04:11,16,16
2023-04-17,05:14,0,0
2023-04-17,06:12,0,0
2023-04-17,07:13,0,0
2023-04-17,08:14,0,0
2023-04-17,10:14,6,6
2023-04-17,11:31,65,0
2023-04-17,12:15,60,6
2023-04-17,13:18,73,26
2023-04-17,14:14,72,14
2023-04-17,15:19,73,12
2023-04-17,16:14,69,13
2023-04-17,17:19,64,40
2023-04-17,18:15,64,44
2023-04-17,19:16,65,56
2023-04-17,20:12,59,20
2023-04-17,21:30,61,56
2023-04-17,22:18,61,48
2023-04-17,23:14,53,38
2023-04-18,00:15,44,39
2023-04-18,01:19,41,39
2023-04-18,02:13,35,27
2023-04-18,03:18,26,18
2023-04-18,04:10,16,16
2023-04-18,05:15,0,0
2023-04-18,06:12,0,0
2023-04-18,07:13,0,0
2023-04-18,08:14,0,0
2023-04-18,10:12,63,0
2023-04-18,11:30,65,0
2023-04-18,12:15,65,14
2023-04-18,13:18,65,20
2023-04-18,14:13,62,28
2023-04-18,15:19,64,26
2023-04-18,16:13,62,6
2023-04-18,17:19,62,12
2023-04-18,18:14,62,40
2023-04-18,19:15,62,43
2023-04-18,20:12,57,37
2023-04-18,21:29,61,45
2023-04-18,22:18,65,50
2023-04-18,23:16,64,44
2023-04-19,00:17,56,42
2023-04-19,01:17,48,40
2023-04-19,02:11,48,34
2023-04-19,03:18,32,26
2023-04-19,04:12,22,22
2023-04-19,05:16,0,0
2023-04-19,06:13,0,0
2023-04-19,07:14,0,0
2023-04-19,08:14,0,0
2023-04-19,10:14,60,6
2023-04-19,11:33,58,8
2023-04-19,12:15,58,10
2023-04-19,13:18,56,4
2023-04-19,14:14,57,16
2023-04-19,15:19,59,30
2023-04-19,16:13,57,10
2023-04-19,17:19,55,14
