店舗:,埼玉県サラリーマンブラザーズ
日付,時間,出勤数,待機
2023-05-16,07:13,1,1
2023-05-16,08:13,1,1
2023-05-16,10:15,12,1
2023-05-16,11:33,12,1
2023-05-16,12:15,12,1
2023-05-16,13:17,12,1
2023-05-16,14:13,12,2
2023-05-16,15:18,12,7
2023-05-16,16:13,12,7
2023-05-16,17:18,12,6
2023-05-16,18:14,12,3
2023-05-16,19:15,12,2
2023-05-16,20:11,12,5
2023-05-16,21:31,11,5
2023-05-16,22:17,11,7
2023-05-16,23:13,11,9
2023-05-17,00:14,9,5
2023-05-17,01:18,8,5
2023-05-17,02:12,5,4
2023-05-17,03:17,1,1
2023-05-17,04:11,1,1
2023-05-17,05:15,1,1
2023-05-17,06:12,1,1
2023-05-17,07:13,1,1
2023-05-17,08:13,11,1
2023-05-17,10:16,11,1
2023-05-17,11:32,11,1
2023-05-17,12:15,11,1
2023-05-17,13:17,11,2
2023-05-17,14:13,11,3
2023-05-17,15:18,10,4
2023-05-17,16:13,10,4
2023-05-17,17:18,10,5
2023-05-17,18:14,10,3
2023-05-17,19:15,10,4
2023-05-17,20:11,10,5
2023-05-17,21:28,10,5
2023-05-17,22:17,10,6
2023-05-17,23:13,9,7
2023-05-18,00:14,9,7
2023-05-18,01:18,9,9
2023-05-18,02:12,1,1
2023-05-18,03:17,1,1
2023-05-18,04:11,1,1
2023-05-18,05:14,1,1
2023-05-18,06:12,1,1
2023-05-18,07:13,1,1
2023-05-18,08:13,1,1
